State Name,County Name,NAICS Description,Establishments
Indiana,Noble,Religious,57
Indiana,Orange,Real Estate,9
Indiana,Orange,Amusement,7
Indiana,Orange,Religious,26
Indiana,Owen,Real Estate,5
Indiana,Owen,Amusement,5
Indiana,Owen,Religious,21
Indiana,Parke,Real Estate,9
Indiana,Parke,Amusement,3
Indiana,Parke,Religious,27
Indiana,Perry,Real Estate,13
Indiana,Perry,Amusement,3
Indiana,Perry,Religious,21
Indiana,Pike,Real Estate,7
Indiana,Pike,Amusement,3
Indiana,Pike,Religious,28
Indiana,Porter,Real Estate,145
Indiana,Porter,Amusement,35
Indiana,Porter,Religious,157
Indiana,Posey,Real Estate,17
Indiana,Posey,Amusement,4
Indiana,Posey,Religious,31
Indiana,Pulaski,Real Estate,7
Indiana,Pulaski,Amusement,5
Indiana,Pulaski,Religious,28
Indiana,Putnam,Real Estate,27
Indiana,Putnam,Amusement,3
Indiana,Putnam,Religious,60
Indiana,Randolph,Real Estate,14
Indiana,Randolph,Amusement,6
Indiana,Randolph,Religious,34
Indiana,Ripley,Real Estate,19
Indiana,Ripley,Amusement,7
Indiana,Ripley,Religious,48
Indiana,Rush,Real Estate,11
Indiana,Rush,Amusement,6
Indiana,Rush,Religious,29
Indiana,St. Joseph,Real Estate,192
Indiana,St. Joseph,Amusement,56
Indiana,St. Joseph,Religious,284
Indiana,Scott,Real Estate,13
Indiana,Scott,Amusement,4
Indiana,Scott,Religious,28
Indiana,Shelby,Real Estate,36
Indiana,Shelby,Amusement,9
Indiana,Shelby,Religious,50
Indiana,Spencer,Real Estate,17
Indiana,Spencer,Amusement,8
Indiana,Spencer,Religious,33
Indiana,Starke,Real Estate,11
Indiana,Starke,Amusement,4
Indiana,Starke,Religious,27
Indiana,Steuben,Real Estate,38
Indiana,Steuben,Amusement,12
Indiana,Steuben,Religious,54
Indiana,Tippecanoe,Real Estate,207
Indiana,Tippecanoe,Amusement,40
Indiana,Tippecanoe,Religious,171
Indiana,Tipton,Real Estate,8
Indiana,Tipton,Amusement,5
Indiana,Tipton,Religious,24
Indiana,Vanderburgh,Real Estate,190
Indiana,Vanderburgh,Amusement,49
Indiana,Vanderburgh,Religious,270
Indiana,Vigo,Real Estate,75
Indiana,Vigo,Amusement,26
Indiana,Vigo,Religious,147
Indiana,Wabash,Real Estate,23
Indiana,Wabash,Amusement,7
Indiana,Wabash,Religious,60
Indiana,Warrick,Real Estate,59
Indiana,Warrick,Amusement,14
Indiana,Warrick,Religious,63
Indiana,Wayne,Real Estate,52
Indiana,Wayne,Amusement,16
Indiana,Wayne,Religious,91
Indiana,Wells,Real Estate,29
Indiana,Wells,Amusement,3
Indiana,Wells,Religious,53
Indiana,White,Real Estate,13
Indiana,White,Amusement,6
Indiana,White,Religious,28
Indiana,Whitley,Real Estate,20
Indiana,Whitley,Amusement,12
Indiana,Whitley,Religious,43
Iowa,Adair,Real Estate,4
Iowa,Adair,Amusement,4
Iowa,Adair,Religious,12
Iowa,Allamakee,Real Estate,12
Iowa,Allamakee,Amusement,3
Iowa,Allamakee,Religious,24
Iowa,Appanoose,Real Estate,7
Iowa,Appanoose,Amusement,6
Iowa,Appanoose,Religious,16
Iowa,Benton,Real Estate,11
Iowa,Benton,Amusement,7
Iowa,Benton,Religious,35
Iowa,Black Hawk,Real Estate,120
Iowa,Black Hawk,Amusement,43
Iowa,Black Hawk,Religious,155
Iowa,Boone,Real Estate,24
Iowa,Boone,Amusement,11
Iowa,Boone,Religious,37
Iowa,Bremer,Real Estate,9
Iowa,Bremer,Amusement,7
Iowa,Bremer,Religious,43
Iowa,Buchanan,Real Estate,9
Iowa,Buchanan,Amusement,5
Iowa,Buchanan,Religious,18
Iowa,Buena Vista,Real Estate,15
Iowa,Buena Vista,Amusement,8
Iowa,Buena Vista,Religious,34
Iowa,Carroll,Real Estate,17
Iowa,Carroll,Amusement,7
Iowa,Carroll,Religious,34
Iowa,Cass,Real Estate,10
Iowa,Cass,Amusement,6
Iowa,Cass,Religious,24
Iowa,Cedar,Real Estate,14
Iowa,Cedar,Amusement,7
Iowa,Cedar,Religious,24
Iowa,Cerro Gordo,Real Estate,51
Iowa,Cerro Gordo,Amusement,21
Iowa,Cerro Gordo,Religious,68
Iowa,Chickasaw,Real Estate,9
Iowa,Chickasaw,Amusement,5
Iowa,Chickasaw,Religious,23
Iowa,Clay,Real Estate,22
Iowa,Clay,Amusement,5
Iowa,Clay,Religious,27
Iowa,Clayton,Real Estate,6
Iowa,Clayton,Amusement,6
Iowa,Clayton,Religious,37
Iowa,Clinton,Real Estate,33
Iowa,Clinton,Amusement,14
Iowa,Clinton,Religious,60
Iowa,Crawford,Real Estate,10
Iowa,Crawford,Amusement,5
Iowa,Crawford,Religious,16
Iowa,Dallas,Real Estate,159
Iowa,Dallas,Amusement,36
Iowa,Dallas,Religious,74
Iowa,Delaware,Real Estate,7
Iowa,Delaware,Amusement,6
Iowa,Delaware,Religious,24
Iowa,Des Moines,Real Estate,34
Iowa,Des Moines,Amusement,9
Iowa,Des Moines,Religious,67
Iowa,Dickinson,Real Estate,33
Iowa,Dickinson,Amusement,24
Iowa,Dickinson,Religious,34
Iowa,Dubuque,Real Estate,122
Iowa,Dubuque,Amusement,33
Iowa,Dubuque,Religious,93
Iowa,Fayette,Real Estate,13
Iowa,Fayette,Amusement,6
Iowa,Fayette,Religious,32
Iowa,Floyd,Real Estate,7
Iowa,Floyd,Amusement,4
Iowa,Floyd,Religious,26
Iowa,Franklin,Real Estate,4
Iowa,Franklin,Amusement,4
Iowa,Franklin,Religious,23
Iowa,Grundy,Real Estate,5
Iowa,Grundy,Amusement,6
Iowa,Grundy,Religious,24
Iowa,Guthrie,Real Estate,3
Iowa,Guthrie,Amusement,3
Iowa,Guthrie,Religious,25
Iowa,Hamilton,Real Estate,9
Iowa,Hamilton,Amusement,5
Iowa,Hamilton,Religious,26
Iowa,Hancock,Real Estate,6
Iowa,Hancock,Amusement,5
Iowa,Hancock,Religious,27
Iowa,Hardin,Real Estate,9
Iowa,Hardin,Amusement,8
Iowa,Hardin,Religious,38
Iowa,Harrison,Real Estate,7
Iowa,Harrison,Amusement,5
Iowa,Harrison,Religious,26
Iowa,Henry,Real Estate,8
Iowa,Henry,Amusement,6
Iowa,Henry,Religious,22
Iowa,Ida,Real Estate,7
Iowa,Ida,Amusement,5
Iowa,Ida,Religious,16
Iowa,Iowa,Real Estate,5
Iowa,Iowa,Amusement,8
Iowa,Iowa,Religious,26
Iowa,Jackson,Real Estate,10
Iowa,Jackson,Amusement,9
Iowa,Jackson,Religious,21
Iowa,Jasper,Real Estate,20
Iowa,Jasper,Amusement,10
Iowa,Jasper,Religious,62
Iowa,Jefferson,Real Estate,21
Iowa,Jefferson,Amusement,4
Iowa,Jefferson,Religious,30
Iowa,Johnson,Real Estate,148
Iowa,Johnson,Amusement,50
Iowa,Johnson,Religious,124
Iowa,Jones,Real Estate,16
Iowa,Jones,Amusement,8
Iowa,Jones,Religious,22
Iowa,Kossuth,Real Estate,11
Iowa,Kossuth,Amusement,6
Iowa,Kossuth,Religious,36
Iowa,Lee,Real Estate,22
Iowa,Lee,Amusement,11
Iowa,Lee,Religious,54
Iowa,Linn,Real Estate,241
Iowa,Linn,Amusement,51
Iowa,Linn,Religious,239
Iowa,Louisa,Real Estate,5
Iowa,Louisa,Amusement,4
Iowa,Louisa,Religious,17
Iowa,Lyon,Real Estate,6
Iowa,Lyon,Amusement,3
Iowa,Lyon,Religious,32
Iowa,Madison,Real Estate,17
Iowa,Madison,Amusement,4
Iowa,Madison,Religious,22
Iowa,Mahaska,Real Estate,13
Iowa,Mahaska,Amusement,6
Iowa,Mahaska,Religious,40
Iowa,Marion,Real Estate,32
Iowa,Marion,Amusement,11
Iowa,Marion,Religious,56
Iowa,Marshall,Real Estate,23
Iowa,Marshall,Amusement,6
Iowa,Marshall,Religious,52
Iowa,Mills,Real Estate,15
Iowa,Mills,Amusement,6
Iowa,Mills,Religious,14
Iowa,Mitchell,Real Estate,5
Iowa,Mitchell,Amusement,3
Iowa,Mitchell,Religious,21
Iowa,Monona,Real Estate,6
Iowa,Monona,Amusement,3
Iowa,Monona,Religious,13
Iowa,Montgomery,Real Estate,10
Iowa,Montgomery,Amusement,4
Iowa,Montgomery,Religious,17
Iowa,Muscatine,Real Estate,44
Iowa,Muscatine,Amusement,7
Iowa,Muscatine,Religious,54
Iowa,O'Brien,Real Estate,4
Iowa,O'Brien,Amusement,6
Iowa,O'Brien,Religious,38
Iowa,Palo Alto,Real Estate,4
Iowa,Palo Alto,Amusement,3
Iowa,Palo Alto,Religious,19
Iowa,Plymouth,Real Estate,21
Iowa,Plymouth,Amusement,14
Iowa,Plymouth,Religious,36
Iowa,Pocahontas,Real Estate,3
Iowa,Pocahontas,Amusement,5
Iowa,Pocahontas,Religious,14
Iowa,Polk,Real Estate,741
Iowa,Polk,Amusement,136
Iowa,Polk,Religious,613
Iowa,Pottawattamie,Real Estate,76
Iowa,Pottawattamie,Amusement,26
Iowa,Pottawattamie,Religious,92
Iowa,Poweshiek,Real Estate,14
Iowa,Poweshiek,Amusement,7
Iowa,Poweshiek,Religious,29
Iowa,Ringgold,Real Estate,4
Iowa,Ringgold,Amusement,3
Iowa,Ringgold,Religious,10
Iowa,Sac,Real Estate,3
Iowa,Sac,Amusement,4
Iowa,Sac,Religious,21
Iowa,Scott,Real Estate,198
Iowa,Scott,Amusement,60
Iowa,Scott,Religious,167
Iowa,Shelby,Real Estate,11
Iowa,Shelby,Amusement,3
Iowa,Shelby,Religious,22
Iowa,Sioux,Real Estate,30
Iowa,Sioux,Amusement,13
Iowa,Sioux,Religious,86
Iowa,Story,Real Estate,130
Iowa,Story,Amusement,29
Iowa,Story,Religious,112
Iowa,Tama,Real Estate,8
Iowa,Tama,Amusement,4
Iowa,Tama,Religious,22
Iowa,Union,Real Estate,5
Iowa,Union,Amusement,4
Iowa,Union,Religious,18
Iowa,Wapello,Real Estate,12
Iowa,Wapello,Amusement,8
Iowa,Wapello,Religious,41
Iowa,Warren,Real Estate,53
Iowa,Warren,Amusement,14
Iowa,Warren,Religious,51
Iowa,Washington,Real Estate,14
Iowa,Washington,Amusement,4
Iowa,Washington,Religious,42
Iowa,Webster,Real Estate,33
Iowa,Webster,Amusement,11
Iowa,Webster,Religious,51
Iowa,Winnebago,Real Estate,3
Iowa,Winnebago,Amusement,4
Iowa,Winnebago,Religious,20
Iowa,Winneshiek,Real Estate,12
Iowa,Winneshiek,Amusement,10
Iowa,Winneshiek,Religious,35
Iowa,Woodbury,Real Estate,88
Iowa,Woodbury,Amusement,34
Iowa,Woodbury,Religious,127
Iowa,Wright,Real Estate,10
Iowa,Wright,Amusement,8
Iowa,Wright,Religious,30
Kansas,Atchison,Real Estate,9
Kansas,Atchison,Amusement,3
Kansas,Atchison,Religious,29
Kansas,Barton,Real Estate,27
Kansas,Barton,Amusement,7
Kansas,Barton,Religious,55
Kansas,Brown,Real Estate,4
Kansas,Brown,Amusement,7
Kansas,Brown,Religious,20
Kansas,Butler,Real Estate,56
Kansas,Butler,Amusement,13
Kansas,Butler,Religious,71
Kansas,Cherokee,Real Estate,6
Kansas,Cherokee,Amusement,4
Kansas,Cherokee,Religious,27
Kansas,Cowley,Real Estate,17
Kansas,Cowley,Amusement,6
Kansas,Cowley,Religious,61
Kansas,Crawford,Real Estate,33
Kansas,Crawford,Amusement,11
Kansas,Crawford,Religious,49
Kansas,Dickinson,Real Estate,14
Kansas,Dickinson,Amusement,4
Kansas,Dickinson,Religious,42
Kansas,Douglas,Real Estate,156
Kansas,Douglas,Amusement,28
Kansas,Douglas,Religious,131
Kansas,Ellis,Real Estate,43
Kansas,Ellis,Amusement,9
Kansas,Ellis,Religious,33
Kansas,Finney,Real Estate,34
Kansas,Finney,Amusement,10
Kansas,Finney,Religious,41
Kansas,Ford,Real Estate,23
Kansas,Ford,Amusement,6
Kansas,Ford,Religious,30
Kansas,Franklin,Real Estate,19
Kansas,Franklin,Amusement,5
Kansas,Franklin,Religious,34
Kansas,Geary,Real Estate,47
Kansas,Geary,Amusement,8
Kansas,Geary,Religious,33
Kansas,Harvey,Real Estate,20
Kansas,Harvey,Amusement,6
Kansas,Harvey,Religious,67
Kansas,Jackson,Real Estate,9
Kansas,Jackson,Amusement,3
Kansas,Jackson,Religious,17
Kansas,Jefferson,Real Estate,8
Kansas,Jefferson,Amusement,6
Kansas,Jefferson,Religious,21
Kansas,Johnson,Real Estate,1118
Kansas,Johnson,Amusement,197
Kansas,Johnson,Religious,476
Kansas,Labette,Real Estate,10
Kansas,Labette,Amusement,3
Kansas,Labette,Religious,30
Kansas,Leavenworth,Real Estate,58
Kansas,Leavenworth,Amusement,9
Kansas,Leavenworth,Religious,61
Kansas,Lyon,Real Estate,40
Kansas,Lyon,Amusement,6
Kansas,Lyon,Religious,41
Kansas,McPherson,Real Estate,29
Kansas,McPherson,Amusement,7
Kansas,McPherson,Religious,72
Kansas,Marshall,Real Estate,6
Kansas,Marshall,Amusement,3
Kansas,Marshall,Religious,23
Kansas,Miami,Real Estate,25
Kansas,Miami,Amusement,5
Kansas,Miami,Religious,44
Kansas,Mitchell,Real Estate,6
Kansas,Mitchell,Amusement,7
Kansas,Mitchell,Religious,18
Kansas,Montgomery,Real Estate,21
Kansas,Montgomery,Amusement,8
Kansas,Montgomery,Religious,67
Kansas,Neosho,Real Estate,11
Kansas,Neosho,Amusement,4
Kansas,Neosho,Religious,28
Kansas,Osage,Real Estate,5
Kansas,Osage,Amusement,4
Kansas,Osage,Religious,18
Kansas,Pottawatomie,Real Estate,23
Kansas,Pottawatomie,Amusement,9
Kansas,Pottawatomie,Religious,27
Kansas,Pratt,Real Estate,8
Kansas,Pratt,Amusement,4
Kansas,Pratt,Religious,20
Kansas,Reno,Real Estate,46
Kansas,Reno,Amusement,9
Kansas,Reno,Religious,91
Kansas,Riley,Real Estate,106
Kansas,Riley,Amusement,18
Kansas,Riley,Religious,88
Kansas,Saline,Real Estate,49
Kansas,Saline,Amusement,13
Kansas,Saline,Religious,86
Kansas,Sedgwick,Real Estate,553
Kansas,Sedgwick,Amusement,111
Kansas,Sedgwick,Religious,507
Kansas,Seward,Real Estate,18
Kansas,Seward,Amusement,6
Kansas,Seward,Religious,28
Kansas,Shawnee,Real Estate,176
Kansas,Shawnee,Amusement,41
Kansas,Shawnee,Religious,288
Kansas,Sumner,Real Estate,14
Kansas,Sumner,Amusement,5
Kansas,Sumner,Religious,35
Kansas,Wyandotte,Real Estate,86
Kansas,Wyandotte,Amusement,19
Kansas,Wyandotte,Religious,182
Kentucky,Allen,Real Estate,12
Kentucky,Allen,Amusement,3
Kentucky,Allen,Religious,15
Kentucky,Barren,Real Estate,14
Kentucky,Barren,Amusement,12
Kentucky,Barren,Religious,35
Kentucky,Bell,Real Estate,9
Kentucky,Bell,Amusement,7
Kentucky,Bell,Religious,22
Kentucky,Boone,Real Estate,125
Kentucky,Boone,Amusement,30
Kentucky,Boone,Religious,69
Kentucky,Boyd,Real Estate,26
Kentucky,Boyd,Amusement,8
Kentucky,Boyd,Religious,79
Kentucky,Boyle,Real Estate,22
Kentucky,Boyle,Amusement,10
Kentucky,Boyle,Religious,42
Kentucky,Breckinridge,Real Estate,4
Kentucky,Breckinridge,Amusement,3
Kentucky,Breckinridge,Religious,27
Kentucky,Bullitt,Real Estate,39
Kentucky,Bullitt,Amusement,13
Kentucky,Bullitt,Religious,49
Kentucky,Calloway,Real Estate,32
Kentucky,Calloway,Amusement,6
Kentucky,Calloway,Religious,51
Kentucky,Campbell,Real Estate,80
Kentucky,Campbell,Amusement,22
Kentucky,Campbell,Religious,68
Kentucky,Carter,Real Estate,10
Kentucky,Carter,Amusement,5
Kentucky,Carter,Religious,20
Kentucky,Casey,Real Estate,3
Kentucky,Casey,Amusement,3
Kentucky,Casey,Religious,11
Kentucky,Christian,Real Estate,49
Kentucky,Christian,Amusement,6
Kentucky,Christian,Religious,92
Kentucky,Clark,Real Estate,22
Kentucky,Clark,Amusement,3
Kentucky,Clark,Religious,38
Kentucky,Daviess,Real Estate,96
Kentucky,Daviess,Amusement,24
Kentucky,Daviess,Religious,126
Kentucky,Fayette,Real Estate,474
Kentucky,Fayette,Amusement,92
Kentucky,Fayette,Religious,395
Kentucky,Floyd,Real Estate,17
Kentucky,Floyd,Amusement,4
Kentucky,Floyd,Religious,26
Kentucky,Franklin,Real Estate,40
Kentucky,Franklin,Amusement,7
Kentucky,Franklin,Religious,126
Kentucky,Grant,Real Estate,17
Kentucky,Grant,Amusement,5
Kentucky,Grant,Religious,19
Kentucky,Graves,Real Estate,24
Kentucky,Graves,Amusement,4
Kentucky,Graves,Religious,37
Kentucky,Grayson,Real Estate,7
Kentucky,Grayson,Amusement,4
Kentucky,Grayson,Religious,18
Kentucky,Greenup,Real Estate,10
Kentucky,Greenup,Amusement,5
Kentucky,Greenup,Religious,30
Kentucky,Hardin,Real Estate,96
Kentucky,Hardin,Amusement,26
Kentucky,Hardin,Religious,98
Kentucky,Harlan,Real Estate,5
Kentucky,Harlan,Amusement,3
Kentucky,Harlan,Religious,27
Kentucky,Henderson,Real Estate,39
Kentucky,Henderson,Amusement,5
Kentucky,Henderson,Religious,61
Kentucky,Hopkins,Real Estate,22
Kentucky,Hopkins,Amusement,5
Kentucky,Hopkins,Religious,88
Kentucky,Jefferson,Real Estate,1041
Kentucky,Jefferson,Amusement,175
Kentucky,Jefferson,Religious,803
Kentucky,Jessamine,Real Estate,50
Kentucky,Jessamine,Amusement,12
Kentucky,Jessamine,Religious,63
Kentucky,Kenton,Real Estate,142
Kentucky,Kenton,Amusement,39
Kentucky,Kenton,Religious,106
Kentucky,Laurel,Real Estate,34
Kentucky,Laurel,Amusement,9
Kentucky,Laurel,Religious,42
Kentucky,Livingston,Real Estate,3
Kentucky,Livingston,Amusement,4
Kentucky,Livingston,Religious,13
Kentucky,Lyon,Real Estate,6
Kentucky,Lyon,Amusement,4
Kentucky,Lyon,Religious,11
Kentucky,McCracken,Real Estate,64
Kentucky,McCracken,Amusement,13
Kentucky,McCracken,Religious,115
Kentucky,Madison,Real Estate,81
Kentucky,Madison,Amusement,15
Kentucky,Madison,Religious,78
Kentucky,Marion,Real Estate,7
Kentucky,Marion,Amusement,3
Kentucky,Marion,Religious,12
Kentucky,Marshall,Real Estate,13
Kentucky,Marshall,Amusement,8
Kentucky,Marshall,Religious,59
Kentucky,Mason,Real Estate,5
Kentucky,Mason,Amusement,4
Kentucky,Mason,Religious,32
Kentucky,Meade,Real Estate,17
Kentucky,Meade,Amusement,4
Kentucky,Meade,Religious,21
Kentucky,Mercer,Real Estate,10
Kentucky,Mercer,Amusement,4
Kentucky,Mercer,Religious,27
Kentucky,Montgomery,Real Estate,15
Kentucky,Montgomery,Amusement,6
Kentucky,Montgomery,Religious,23
Kentucky,Muhlenberg,Real Estate,5
Kentucky,Muhlenberg,Amusement,3
Kentucky,Muhlenberg,Religious,66
Kentucky,Nelson,Real Estate,29
Kentucky,Nelson,Amusement,9
Kentucky,Nelson,Religious,46
Kentucky,Oldham,Real Estate,76
Kentucky,Oldham,Amusement,16
Kentucky,Oldham,Religious,49
Kentucky,Pendleton,Real Estate,3
Kentucky,Pendleton,Amusement,4
Kentucky,Pendleton,Religious,15
Kentucky,Pike,Real Estate,22
Kentucky,Pike,Amusement,8
Kentucky,Pike,Religious,45
Kentucky,Pulaski,Real Estate,41
Kentucky,Pulaski,Amusement,11
Kentucky,Pulaski,Religious,60
Kentucky,Russell,Real Estate,8
Kentucky,Russell,Amusement,6
Kentucky,Russell,Religious,20
Kentucky,Scott,Real Estate,48
Kentucky,Scott,Amusement,11
Kentucky,Scott,Religious,44
Kentucky,Shelby,Real Estate,36
Kentucky,Shelby,Amusement,8
Kentucky,Shelby,Religious,53
Kentucky,Taylor,Real Estate,19
Kentucky,Taylor,Amusement,7
Kentucky,Taylor,Religious,42
Kentucky,Warren,Real Estate,115
Kentucky,Warren,Amusement,26
Kentucky,Warren,Religious,112
Kentucky,Whitley,Real Estate,18
Kentucky,Whitley,Amusement,4
Kentucky,Whitley,Religious,30
Kentucky,Woodford,Real Estate,21
Kentucky,Woodford,Amusement,5
Kentucky,Woodford,Religious,28
Louisiana,Acadia Parish,Real Estate,31
Louisiana,Acadia Parish,Amusement,11
Louisiana,Acadia Parish,Religious,41
Louisiana,Allen Parish,Real Estate,4
Louisiana,Allen Parish,Amusement,3
Louisiana,Allen Parish,Religious,29
Louisiana,Ascension Parish,Real Estate,116
Louisiana,Ascension Parish,Amusement,25
Louisiana,Ascension Parish,Religious,55
Louisiana,Avoyelles Parish,Real Estate,18
Louisiana,Avoyelles Parish,Amusement,4
Louisiana,Avoyelles Parish,Religious,38
Louisiana,Beauregard Parish,Real Estate,24
Louisiana,Beauregard Parish,Amusement,3
Louisiana,Beauregard Parish,Religious,49
Louisiana,Bossier Parish,Real Estate,137
Louisiana,Bossier Parish,Amusement,27
Louisiana,Bossier Parish,Religious,84
Louisiana,Caddo Parish,Real Estate,266
Louisiana,Caddo Parish,Amusement,60
Louisiana,Caddo Parish,Religious,288
Louisiana,Calcasieu Parish,Real Estate,164
Louisiana,Calcasieu Parish,Amusement,56
Louisiana,Calcasieu Parish,Religious,204
Louisiana,Cameron Parish,Real Estate,3
Louisiana,Cameron Parish,Amusement,5
Louisiana,Cameron Parish,Religious,8
Louisiana,Concordia Parish,Real Estate,6
Louisiana,Concordia Parish,Amusement,3
Louisiana,Concordia Parish,Religious,20
Louisiana,De Soto Parish,Real Estate,5
Louisiana,De Soto Parish,Amusement,4
Louisiana,De Soto Parish,Religious,36
Louisiana,East Baton Rouge Parish,Real Estate,576
Louisiana,East Baton Rouge Parish,Amusement,127
Louisiana,East Baton Rouge Parish,Religious,533
Louisiana,Evangeline Parish,Real Estate,11
Louisiana,Evangeline Parish,Amusement,3
Louisiana,Evangeline Parish,Religious,28
Louisiana,Franklin Parish,Real Estate,8
Louisiana,Franklin Parish,Amusement,5
Louisiana,Franklin Parish,Religious,30
Louisiana,Iberia Parish,Real Estate,39
Louisiana,Iberia Parish,Amusement,13
Louisiana,Iberia Parish,Religious,41
Louisiana,Iberville Parish,Real Estate,15
Louisiana,Iberville Parish,Amusement,8
Louisiana,Iberville Parish,Religious,24
Louisiana,Jefferson Parish,Real Estate,490
Louisiana,Jefferson Parish,Amusement,116
Louisiana,Jefferson Parish,Religious,283
Louisiana,Jefferson Davis Parish,Real Estate,14
Louisiana,Jefferson Davis Parish,Amusement,7
Louisiana,Jefferson Davis Parish,Religious,29
Louisiana,Lafayette Parish,Real Estate,401
Louisiana,Lafayette Parish,Amusement,82
Louisiana,Lafayette Parish,Religious,169
Louisiana,Lafourche Parish,Real Estate,39
Louisiana,Lafourche Parish,Amusement,28
Louisiana,Lafourche Parish,Religious,36
Louisiana,Lincoln Parish,Real Estate,63
Louisiana,Lincoln Parish,Amusement,10
Louisiana,Lincoln Parish,Religious,62
Louisiana,Livingston Parish,Real Estate,72
Louisiana,Livingston Parish,Amusement,24
Louisiana,Livingston Parish,Religious,95
Louisiana,Madison Parish,Real Estate,10
Louisiana,Madison Parish,Amusement,6
Louisiana,Madison Parish,Religious,6
Louisiana,Morehouse Parish,Real Estate,19
Louisiana,Morehouse Parish,Amusement,3
Louisiana,Morehouse Parish,Religious,42
Louisiana,Natchitoches Parish,Real Estate,35
Louisiana,Natchitoches Parish,Amusement,10
Louisiana,Natchitoches Parish,Religious,60
Louisiana,Orleans Parish,Real Estate,512
Louisiana,Orleans Parish,Amusement,89
Louisiana,Orleans Parish,Religious,479
Louisiana,Ouachita Parish,Real Estate,190
Louisiana,Ouachita Parish,Amusement,42
Louisiana,Ouachita Parish,Religious,193
Louisiana,Plaquemines Parish,Real Estate,14
Louisiana,Plaquemines Parish,Amusement,13
Louisiana,Plaquemines Parish,Religious,14
Louisiana,Pointe Coupee Parish,Real Estate,11
Louisiana,Pointe Coupee Parish,Amusement,5
Louisiana,Pointe Coupee Parish,Religious,13
Louisiana,Rapides Parish,Real Estate,144
Louisiana,Rapides Parish,Amusement,20
Louisiana,Rapides Parish,Religious,163
Louisiana,Richland Parish,Real Estate,19
Louisiana,Richland Parish,Amusement,3
Louisiana,Richland Parish,Religious,25
Louisiana,Sabine Parish,Real Estate,11
Louisiana,Sabine Parish,Amusement,5
Louisiana,Sabine Parish,Religious,31
Louisiana,St. Bernard Parish,Real Estate,17
Louisiana,St. Bernard Parish,Amusement,13
Louisiana,St. Bernard Parish,Religious,21
Louisiana,St. Charles Parish,Real Estate,19
Louisiana,St. Charles Parish,Amusement,16
Louisiana,St. Charles Parish,Religious,41
Louisiana,St. James Parish,Real Estate,5
Louisiana,St. James Parish,Amusement,4
Louisiana,St. James Parish,Religious,14
Louisiana,St. John the Baptist Parish,Real Estate,14
Louisiana,St. John the Baptist Parish,Amusement,12
Louisiana,St. John the Baptist Parish,Religious,21
Louisiana,St. Landry Parish,Real Estate,45
Louisiana,St. Landry Parish,Amusement,19
Louisiana,St. Landry Parish,Religious,61
Louisiana,St. Martin Parish,Real Estate,17
Louisiana,St. Martin Parish,Amusement,15
Louisiana,St. Martin Parish,Religious,27
Louisiana,St. Mary Parish,Real Estate,29
Louisiana,St. Mary Parish,Amusement,8
Louisiana,St. Mary Parish,Religious,38
Louisiana,St. Tammany Parish,Real Estate,288
Louisiana,St. Tammany Parish,Amusement,82
Louisiana,St. Tammany Parish,Religious,171
Louisiana,Tangipahoa Parish,Real Estate,103
Louisiana,Tangipahoa Parish,Amusement,26
Louisiana,Tangipahoa Parish,Religious,114
Louisiana,Terrebonne Parish,Real Estate,84
Louisiana,Terrebonne Parish,Amusement,31
Louisiana,Terrebonne Parish,Religious,46
Louisiana,Union Parish,Real Estate,10
Louisiana,Union Parish,Amusement,5
Louisiana,Union Parish,Religious,27
Louisiana,Vermilion Parish,Real Estate,23
Louisiana,Vermilion Parish,Amusement,10
Louisiana,Vermilion Parish,Religious,31
Louisiana,Washington Parish,Real Estate,10
Louisiana,Washington Parish,Amusement,7
Louisiana,Washington Parish,Religious,42
Louisiana,Webster Parish,Real Estate,21
Louisiana,Webster Parish,Amusement,8
Louisiana,Webster Parish,Religious,53
Louisiana,West Baton Rouge Parish,Real Estate,6
Louisiana,West Baton Rouge Parish,Amusement,8
Louisiana,West Baton Rouge Parish,Religious,19
Maine,Androscoggin,Real Estate,112
Maine,Androscoggin,Amusement,32
Maine,Androscoggin,Religious,84
Maine,Aroostook,Real Estate,60
Maine,Aroostook,Amusement,25
Maine,Aroostook,Religious,71
Maine,Cumberland,Real Estate,697
Maine,Cumberland,Amusement,156
Maine,Cumberland,Religious,439
Maine,Franklin,Real Estate,35
Maine,Franklin,Amusement,19
Maine,Franklin,Religious,42
Maine,Hancock,Real Estate,87
Maine,Hancock,Amusement,47
Maine,Hancock,Religious,82
Maine,Kennebec,Real Estate,102
Maine,Kennebec,Amusement,38
Maine,Kennebec,Religious,200
Maine,Knox,Real Estate,71
Maine,Knox,Amusement,31
Maine,Knox,Religious,71
Maine,Lincoln,Real Estate,48
Maine,Lincoln,Amusement,23
Maine,Lincoln,Religious,49
Maine,Oxford,Real Estate,42
Maine,Oxford,Amusement,20
Maine,Oxford,Religious,65
Maine,Penobscot,Real Estate,177
Maine,Penobscot,Amusement,42
Maine,Penobscot,Religious,142
Maine,Piscataquis,Real Estate,17
Maine,Piscataquis,Amusement,7
Maine,Piscataquis,Religious,26
Maine,Sagadahoc,Real Estate,34
Maine,Sagadahoc,Amusement,9
Maine,Sagadahoc,Religious,35
Maine,Somerset,Real Estate,35
Maine,Somerset,Amusement,22
Maine,Somerset,Religious,48
Maine,Waldo,Real Estate,31
Maine,Waldo,Amusement,18
Maine,Waldo,Religious,41
